date,user_id,income_inr,total_spend_inr,spend_food_delivery_inr,spend_ecommerce_inr,spend_groceries_inr,spend_transport_inr,spend_entertainment_inr,spend_healthcare_inr,spend_rent_or_home_inr,spend_loan_emi_inr,spend_education_inr,spend_misc_inr,spend_upi_inr,spend_wallet_inr,spend_card_inr,spend_netbanking_inr,spend_bank_transfer_inr,spend_gpay_inr,spend_credit_card_inr,spend_debit_card_inr,cash_balance_est_inr
2025-08-27,U004,0.0,689.42,172.22,0.0,114.4,40.23,230.78,0.0,0.0,0.0,0.0,131.79,40.23,172.22,476.97,0.0,0.0,40.23,345.18,131.79,-6633.49
2025-08-28,U004,0.0,971.22,136.84,0.0,101.24,106.73,428.09,160.94,0.0,0.0,0.0,37.38,0.0,335.16,0.0,636.06,0.0,0.0,0.0,0.0,-7604.71
2025-08-29,U004,0.0,928.75,355.03,16.65,252.0,168.15,29.36,5.4,0.0,0.0,0.0,102.16,401.04,102.16,252.0,173.55,0.0,29.36,0.0,252.0,-8533.46
2025-08-30,U004,0.0,1148.92,56.88,0.0,354.45,65.05,183.71,142.54,0.0,0.0,0.0,346.29,142.54,0.0,538.16,468.22,0.0,0.0,0.0,538.16,-9682.38
2025-08-31,U004,0.0,1004.98,0.0,154.14,129.36,61.25,305.98,46.31,0.0,0.0,0.0,307.94,613.92,215.39,0.0,175.67,0.0,613.92,0.0,0.0,-10687.36
2025-09-01,U004,0.0,1125.98,167.93,665.7,111.71,81.07,99.57,0.0,0.0,0.0,0.0,0.0,0.0,1014.27,0.0,111.71,0.0,0.0,0.0,0.0,-11813.34
2025-09-02,U004,0.0,960.66,0.0,372.3,171.78,0.0,214.67,73.95,0.0,0.0,0.0,127.96,372.3,171.78,214.67,201.91,0.0,372.3,214.67,0.0,-12774.0
2025-09-03,U004,0.0,1110.37,359.88,127.59,132.02,44.03,339.33,0.0,0.0,0.0,0.0,107.52,383.36,0.0,235.11,491.9,0.0,0.0,0.0,235.11,-13884.37
2025-09-04,U004,0.0,1353.46,279.81,419.79,108.52,181.75,171.43,37.53,0.0,0.0,0.0,154.63,146.05,181.75,854.23,171.43,0.0,146.05,419.79,434.44,-15237.83
2025-09-05,U004,15000.0,1231.7,401.28,170.37,158.68,0.0,304.71,0.0,0.0,0.0,0.0,196.66,501.37,0.0,571.65,158.68,0.0,501.37,0.0,571.65,-1469.53
2025-09-06,U004,0.0,1394.82,162.22,313.11,123.5,47.41,408.8,24.29,0.0,0.0,0.0,315.49,123.5,571.02,47.41,652.89,0.0,0.0,0.0,47.41,-2864.35
2025-09-07,U004,0.0,1195.82,222.24,0.0,241.05,120.13,201.07,111.33,0.0,0.0,0.0,300.0,300.0,111.33,241.05,543.44,0.0,0.0,0.0,241.05,-4060.17
2025-09-08,U004,0.0,625.96,116.33,0.0,200.05,0.0,191.85,0.0,0.0,0.0,0.0,117.73,116.33,0.0,200.05,309.58,0.0,116.33,0.0,200.05,-4686.13
2025-09-09,U004,0.0,818.86,110.99,148.34,271.12,43.32,90.31,0.0,0.0,0.0,0.0,154.78,0.0,573.77,154.78,90.31,0.0,0.0,154.78,0.0,-5504.99
2025-09-10,U004,0.0,935.83,29.8,150.97,272.0,50.34,203.24,126.34,0.0,0.0,0.0,103.14,0.0,583.69,0.0,352.14,0.0,0.0,0.0,0.0,-6440.82
2025-09-11,U004,0.0,1017.39,153.6,0.0,287.02,60.87,445.19,44.26,0.0,0.0,0.0,26.45,26.45,153.6,0.0,837.34,0.0,0.0,0.0,0.0,-7458.21
2025-09-12,U004,0.0,604.78,72.49,0.0,37.42,148.57,240.66,1.11,0.0,0.0,0.0,104.53,0.0,104.53,390.34,109.91,0.0,0.0,240.66,149.68,-8062.99
2025-09-13,U004,0.0,1108.36,99.24,423.8,167.82,161.42,83.07,92.12,0.0,0.0,0.0,80.89,0.0,0.0,933.17,175.19,0.0,0.0,80.89,852.28,-9171.35
2025-09-14,U004,0.0,1607.35,174.76,262.15,200.95,94.27,345.11,132.67,0.0,0.0,0.0,397.44,132.67,295.22,436.91,742.55,0.0,132.67,0.0,436.91,-10778.7
2025-09-15,U004,0.0,1293.41,374.42,0.0,221.65,191.5,348.28,65.11,0.0,0.0,0.0,92.45,191.5,348.28,753.63,0.0,0.0,191.5,221.65,531.98,-12072.11
2025-09-16,U004,0.0,1407.34,522.47,0.0,180.79,176.72,185.73,228.08,0.0,0.0,0.0,113.55,522.47,366.52,341.63,176.72,0.0,0.0,0.0,341.63,-13479.45
2025-09-17,U004,0.0,703.49,155.79,126.95,54.18,0.0,0.0,47.09,0.0,0.0,0.0,319.48,0.0,0.0,319.48,384.01,0.0,0.0,319.48,0.0,-14182.94
2025-09-18,U004,0.0,764.24,191.77,0.0,0.0,192.68,354.33,25.46,0.0,0.0,0.0,0.0,191.77,218.14,354.33,0.0,0.0,191.77,0.0,354.33,-14947.18
2025-09-19,U004,0.0,835.48,357.23,0.0,0.0,158.23,115.26,110.33,0.0,0.0,0.0,94.43,115.26,94.43,625.79,0.0,0.0,115.26,0.0,625.79,-15782.66
2025-09-20,U004,0.0,1192.68,155.53,387.09,230.23,4.15,307.39,0.0,0.0,0.0,0.0,108.29,108.29,537.62,546.77,0.0,0.0,108.29,387.09,159.68,-16975.34
2025-09-21,U004,0.0,949.92,0.0,126.42,236.01,86.98,280.11,53.39,0.0,0.0,0.0,167.01,140.37,0.0,167.01,642.54,0.0,53.39,167.01,0.0,-17925.26
2025-09-22,U004,0.0,1219.26,198.46,203.13,241.45,273.7,96.32,44.93,0.0,0.0,0.0,161.27,273.7,0.0,302.52,643.04,0.0,0.0,161.27,141.25,-19144.52
2025-09-23,U004,0.0,1167.36,373.14,218.62,0.0,120.68,163.97,134.48,0.0,0.0,0.0,156.47,382.59,156.47,255.16,373.14,0.0,163.97,0.0,255.16,-20311.88
2025-09-24,U004,0.0,738.6,182.43,170.58,52.83,55.57,0.0,38.42,0.0,0.0,0.0,238.77,52.83,277.19,353.01,55.57,0.0,52.83,0.0,353.01,-21050.48
2025-09-25,U004,0.0,1468.93,319.74,605.08,198.33,170.02,55.3,46.79,0.0,0.0,0.0,73.67,272.0,924.82,46.79,225.32,0.0,272.0,46.79,0.0,-22519.41
2025-09-26,U004,0.0,1007.67,2.63,185.99,283.97,197.1,246.57,71.74,0.0,0.0,0.0,19.67,0.0,799.38,208.29,0.0,0.0,0.0,0.0,208.29,-23527.08
2025-09-27,U004,0.0,1697.41,168.26,399.32,15.97,81.92,377.75,205.38,0.0,0.0,0.0,448.81,583.13,81.92,448.81,583.55,0.0,0.0,0.0,448.81,-25224.49
2025-09-28,U004,0.0,920.27,205.19,264.1,29.48,87.29,105.13,106.18,0.0,0.0,0.0,122.9,134.61,370.28,415.38,0.0,0.0,105.13,210.19,205.19,-26144.76
2025-09-29,U004,0.0,1111.93,291.94,226.42,273.02,47.63,95.65,0.0,0.0,0.0,0.0,177.27,291.94,322.07,273.02,224.9,0.0,0.0,273.02,0.0,-27256.69
2025-09-30,U004,0.0,1021.59,397.22,0.0,208.56,121.66,220.46,0.0,0.0,0.0,0.0,73.69,195.35,0.0,397.22,429.02,0.0,73.69,0.0,397.22,-28278.28
2025-10-01,U004,0.0,1131.29,261.13,91.08,159.58,120.91,167.68,105.04,0.0,0.0,0.0,225.87,159.58,487.08,225.87,258.76,0.0,0.0,0.0,225.87,-29409.57
2025-10-02,U004,0.0,1037.82,402.24,0.0,159.69,307.26,167.95,0.0,0.0,0.0,0.0,0.68,402.24,307.26,0.0,328.32,0.0,0.0,0.0,0.0,-30447.39
2025-10-03,U004,0.0,1052.27,116.86,102.44,44.45,151.59,228.04,162.56,0.0,0.0,0.0,246.33,151.59,279.42,228.04,393.22,0.0,0.0,0.0,228.04,-31499.66
2025-10-04,U004,0.0,1140.02,295.28,0.0,8.9,107.95,340.48,0.0,0.0,0.0,0.0,387.41,107.95,0.0,1023.17,8.9,0.0,107.95,295.28,727.89,-32639.68
2025-10-05,U004,15000.0,860.88,17.81,0.0,336.17,138.07,20.43,193.84,0.0,0.0,0.0,154.56,174.99,155.88,336.17,193.84,0.0,154.56,336.17,0.0,-18500.56
2025-10-06,U004,0.0,1171.99,332.89,146.63,327.28,200.89,57.49,0.0,0.0,0.0,0.0,106.81,528.17,439.7,146.63,57.49,0.0,200.89,0.0,146.63,-19672.55
2025-10-07,U004,0.0,1094.1,0.0,291.15,193.75,238.25,328.95,0.0,0.0,0.0,0.0,42.0,529.4,235.75,0.0,328.95,0.0,238.25,0.0,0.0,-20766.65
2025-10-08,U004,0.0,760.58,6.53,277.26,52.32,71.21,206.06,0.0,0.0,0.0,0.0,147.2,336.11,71.21,353.26,0.0,0.0,277.26,147.2,206.06,-21527.23
2025-10-09,U004,0.0,1276.18,242.48,0.0,352.58,149.31,410.01,9.79,0.0,0.0,0.0,112.01,261.32,352.58,410.01,252.27,0.0,149.31,0.0,410.01,-22803.41
2025-10-10,U004,0.0,1895.93,534.66,230.11,0.0,316.32,524.6,65.0,0.0,0.0,0.0,225.24,1124.26,546.43,0.0,225.24,0.0,65.0,0.0,0.0,-24699.34
2025-10-11,U004,0.0,1387.77,54.83,415.59,255.95,22.76,81.39,0.0,0.0,0.0,0.0,557.25,574.57,557.25,0.0,255.95,0.0,104.15,0.0,0.0,-26087.11
2025-10-12,U004,0.0,1066.1,654.17,3.97,0.0,223.34,0.0,28.78,0.0,0.0,0.0,155.84,28.78,223.34,159.81,654.17,0.0,0.0,3.97,155.84,-27153.21
2025-10-13,U004,0.0,977.88,457.69,12.95,2.55,112.09,271.0,42.66,0.0,0.0,0.0,78.94,744.19,0.0,78.94,154.75,0.0,273.55,78.94,0.0,-28131.09
2025-10-14,U004,0.0,1626.62,235.08,0.0,394.33,86.65,287.52,48.52,0.0,0.0,0.0,574.52,287.52,968.85,135.17,235.08,0.0,287.52,48.52,86.65,-29757.71
2025-10-15,U004,0.0,1670.35,559.18,175.2,107.7,89.77,459.52,0.0,0.0,0.0,0.0,278.98,197.47,175.2,559.18,738.5,0.0,107.7,0.0,559.18,-31428.06
2025-10-16,U004,0.0,1414.16,465.79,52.13,165.45,21.17,231.03,166.46,0.0,0.0,0.0,312.13,165.45,595.29,21.17,632.25,0.0,165.45,0.0,21.17,-32842.22
2025-10-17,U004,0.0,1099.98,302.06,177.96,0.0,4.5,415.7,65.51,0.0,0.0,0.0,134.25,0.0,614.27,481.21,4.5,0.0,0.0,0.0,481.21,-33942.2
2025-10-18,U004,0.0,1596.31,622.59,0.0,283.1,71.18,75.37,218.66,0.0,0.0,0.0,325.41,75.37,693.77,827.17,0.0,0.0,0.0,325.41,501.76,-35538.51
2025-10-19,U004,0.0,2215.81,579.22,442.67,215.96,126.38,234.1,0.0,0.0,0.0,0.0,617.48,1364.23,617.48,0.0,234.1,0.0,1148.27,0.0,0.0,-37754.32
2025-10-20,U004,0.0,2140.12,589.98,352.05,313.07,77.73,229.61,150.24,0.0,0.0,0.0,427.44,0.0,505.17,229.61,1405.34,0.0,0.0,0.0,229.61,-39894.44
2025-10-21,U004,0.0,1234.77,606.72,0.0,0.0,262.37,108.73,92.52,0.0,0.0,0.0,164.43,0.0,0.0,273.16,961.61,0.0,0.0,164.43,108.73,-41129.21
2025-10-22,U004,0.0,1240.75,389.33,246.99,0.0,102.33,355.83,68.52,0.0,0.0,0.0,77.75,636.32,0.0,433.58,170.85,0.0,0.0,0.0,433.58,-42369.96
2025-10-23,U004,0.0,855.31,337.31,168.95,146.14,126.84,0.0,0.0,0.0,0.0,0.0,76.07,0.0,337.31,518.0,0.0,0.0,0.0,168.95,349.05,-43225.27
2025-10-24,U004,0.0,1041.79,256.37,121.03,131.3,94.13,126.04,35.45,0.0,0.0,0.0,277.47,533.84,250.61,257.34,0.0,0.0,533.84,0.0,257.34,-44267.06
2025-10-25,U004,0.0,1401.44,192.23,16.27,128.33,37.63,589.62,0.0,0.0,0.0,0.0,437.36,53.9,1026.98,128.33,192.23,0.0,16.27,128.33,0.0,-45668.5
2025-10-26,U004,0.0,971.73,126.87,57.57,193.3,161.67,235.78,64.91,0.0,0.0,0.0,131.63,367.41,320.17,57.57,226.58,0.0,367.41,0.0,57.57,-46640.23
2025-10-27,U004,0.0,1522.91,178.13,436.79,276.64,118.22,360.22,136.91,0.0,0.0,0.0,16.0,255.13,276.64,975.14,16.0,0.0,136.91,0.0,975.14,-48163.14
2025-10-28,U004,0.0,997.69,73.72,0.0,258.61,168.13,237.74,144.09,0.0,0.0,0.0,115.4,115.4,237.74,312.22,332.33,0.0,0.0,168.13,144.09,-49160.83
2025-10-29,U004,0.0,766.16,162.93,0.0,254.56,34.32,245.15,0.0,0.0,0.0,0.0,69.2,162.93,499.71,34.32,69.2,0.0,0.0,0.0,34.32,-49926.99
2025-10-30,U004,0.0,842.79,76.63,0.0,246.2,171.5,297.83,0.0,0.0,0.0,0.0,50.63,246.2,425.09,171.5,0.0,0.0,246.2,0.0,171.5,-50769.78
2025-10-31,U004,0.0,1095.12,179.81,141.76,284.76,172.48,137.49,28.82,0.0,0.0,0.0,150.0,322.48,313.58,0.0,459.06,0.0,322.48,0.0,0.0,-51864.9
2025-11-01,U004,0.0,1053.12,197.87,121.9,108.23,102.75,74.23,92.84,0.0,0.0,0.0,355.3,197.87,74.23,214.74,566.28,0.0,197.87,92.84,121.9,-52918.02
2025-11-02,U004,0.0,868.8,79.44,127.26,40.63,246.15,237.74,20.97,0.0,0.0,0.0,116.61,188.86,246.15,0.0,433.79,0.0,40.63,0.0,0.0,-53786.82
2025-11-03,U004,0.0,1341.44,322.89,128.34,0.0,119.47,464.23,49.6,0.0,0.0,0.0,256.91,0.0,513.83,0.0,827.61,0.0,0.0,0.0,0.0,-55128.26
2025-11-04,U004,0.0,1266.3,105.72,337.55,286.19,70.62,343.48,0.0,0.0,0.0,0.0,122.74,0.0,460.29,414.1,391.91,0.0,0.0,0.0,414.1,-56394.56
2025-11-05,U004,15000.0,986.97,104.42,37.81,212.13,99.46,419.3,40.26,0.0,0.0,0.0,73.59,40.26,419.3,0.0,527.41,0.0,40.26,0.0,0.0,-42381.53
2025-11-06,U004,0.0,739.83,112.22,0.0,173.16,37.53,107.3,127.62,0.0,0.0,0.0,182.0,285.38,37.53,309.62,107.3,0.0,173.16,127.62,182.0,-43121.36
2025-11-07,U004,0.0,1140.07,523.38,227.3,0.0,2.37,202.43,100.1,0.0,0.0,0.0,84.49,0.0,953.11,184.59,2.37,0.0,0.0,184.59,0.0,-44261.43
2025-11-08,U004,0.0,1101.87,197.52,0.0,141.03,203.56,409.86,109.67,0.0,0.0,0.0,40.23,40.23,338.55,313.23,409.86,0.0,40.23,109.67,203.56,-45363.3
2025-11-09,U004,0.0,961.44,311.39,100.57,62.7,217.4,80.23,85.58,0.0,0.0,0.0,103.57,0.0,180.8,311.39,469.25,0.0,0.0,0.0,311.39,-46324.74
2025-11-10,U004,0.0,1035.28,183.24,262.21,376.78,193.05,0.0,20.0,0.0,0.0,0.0,0.0,658.99,183.24,193.05,0.0,0.0,396.78,0.0,193.05,-47360.02
2025-11-11,U004,0.0,1166.86,185.86,0.0,406.92,121.15,100.0,99.74,0.0,0.0,0.0,253.19,352.93,0.0,221.15,592.78,0.0,352.93,121.15,100.0,-48526.88
2025-11-12,U004,0.0,1146.13,13.15,238.62,308.08,198.74,230.81,156.73,0.0,0.0,0.0,0.0,251.77,198.74,230.81,464.81,0.0,251.77,0.0,230.81,-49673.01
2025-11-13,U004,0.0,943.93,107.59,251.18,71.99,83.85,429.32,0.0,0.0,0.0,0.0,0.0,0.0,608.9,83.85,251.18,0.0,0.0,0.0,83.85,-50616.94
2025-11-14,U004,0.0,817.93,114.11,0.0,34.65,0.0,426.61,81.19,0.0,0.0,0.0,161.37,542.45,114.11,161.37,0.0,0.0,0.0,161.37,0.0,-51434.87
2025-11-15,U004,0.0,1568.28,424.17,0.0,297.76,128.32,323.23,114.61,0.0,0.0,0.0,280.19,408.51,424.17,735.6,0.0,0.0,0.0,437.84,297.76,-53003.15
2025-11-16,U004,0.0,814.52,97.85,0.0,176.01,161.59,219.21,0.0,0.0,0.0,0.0,159.86,97.85,176.01,159.86,380.8,0.0,97.85,159.86,0.0,-53817.67
2025-11-17,U004,0.0,926.78,219.96,174.24,0.0,128.57,248.98,37.35,0.0,0.0,0.0,117.68,248.98,0.0,640.45,37.35,0.0,248.98,117.68,522.77,-54744.45
2025-11-18,U004,0.0,1271.17,208.1,207.19,238.2,258.68,209.61,0.0,0.0,0.0,0.0,149.39,468.29,387.59,208.1,207.19,0.0,258.68,0.0,208.1,-56015.62
2025-11-19,U004,0.0,1258.21,144.9,299.73,126.92,163.57,300.65,133.01,0.0,0.0,0.0,89.43,0.0,126.92,741.21,390.08,0.0,0.0,277.91,463.3,-57273.83
2025-11-20,U004,0.0,1344.42,251.42,211.17,25.2,71.05,567.32,32.74,0.0,0.0,0.0,185.52,71.05,625.26,211.17,436.94,0.0,71.05,0.0,211.17,-58618.25
2025-11-21,U004,0.0,861.36,110.1,67.23,33.12,65.89,403.02,0.0,0.0,0.0,0.0,182.0,403.02,67.23,182.0,209.11,0.0,0.0,0.0,182.0,-59479.61
2025-11-22,U004,0.0,772.67,204.13,0.0,43.87,230.12,55.19,12.84,0.0,0.0,0.0,226.52,226.52,298.15,0.0,248.0,0.0,0.0,0.0,0.0,-60252.28
2025-11-23,U004,0.0,1385.67,130.04,309.31,170.75,271.65,194.78,34.75,0.0,0.0,0.0,274.39,1156.14,194.78,34.75,0.0,0.0,846.83,0.0,34.75,-61637.95
2025-11-24,U004,0.0,1576.41,68.16,303.11,220.84,147.61,381.69,123.88,0.0,0.0,0.0,331.12,220.84,0.0,860.42,495.15,0.0,0.0,529.3,331.12,-63214.36
2025-11-25,U004,0.0,1404.21,585.32,115.23,200.12,238.48,167.14,59.47,0.0,0.0,0.0,38.45,444.07,259.59,585.32,115.23,0.0,405.62,0.0,585.32,-64618.57
2025-11-26,U004,0.0,1625.93,551.37,0.0,345.83,143.7,258.24,298.39,0.0,0.0,0.0,28.4,298.39,0.0,1327.54,0.0,0.0,298.39,430.34,897.2,-66244.5
2025-11-27,U004,0.0,2939.26,389.46,148.48,0.0,101.39,130.2,16.82,0.0,0.0,2048.1,104.81,772.95,0.0,16.82,2149.49,0.0,383.49,0.0,16.82,-69183.76
2025-11-28,U004,0.0,1507.6,465.72,88.27,283.71,174.16,362.89,82.63,0.0,0.0,0.0,50.22,88.27,362.89,722.51,333.93,0.0,88.27,465.72,256.79,-70691.36
2025-11-29,U004,0.0,1553.27,627.8,0.0,103.06,78.11,252.02,115.74,0.0,0.0,0.0,376.54,0.0,995.56,454.65,103.06,0.0,0.0,454.65,0.0,-72244.63
2025-11-30,U004,0.0,995.2,127.29,54.98,98.76,32.0,572.56,28.98,0.0,0.0,0.0,80.63,731.85,54.98,0.0,208.37,0.0,572.56,0.0,0.0,-73239.83
2025-12-01,U004,0.0,1215.77,377.19,0.0,132.17,57.48,361.34,85.14,0.0,0.0,0.0,202.45,0.0,0.0,509.36,706.41,0.0,0.0,0.0,509.36,-74455.6
2025-12-02,U004,0.0,1569.96,339.65,475.53,83.82,124.24,177.67,52.95,0.0,0.0,0.0,316.1,708.7,301.91,475.53,83.82,0.0,52.95,0.0,475.53,-76025.56
2025-12-03,U004,0.0,1173.09,418.78,0.0,218.89,276.65,0.0,126.61,0.0,0.0,0.0,132.16,126.61,0.0,276.65,769.83,0.0,0.0,276.65,0.0,-77198.65
2025-12-04,U004,0.0,864.96,316.35,326.51,0.0,82.65,84.48,32.09,0.0,0.0,0.0,22.88,358.6,107.36,0.0,399.0,0.0,358.6,0.0,0.0,-78063.61
2025-12-05,U004,15000.0,799.36,157.26,0.0,215.42,42.75,248.58,0.0,0.0,0.0,0.0,135.35,448.59,135.35,215.42,0.0,0.0,448.59,0.0,215.42,-63862.97
2025-12-06,U004,0.0,1309.93,305.12,168.58,284.77,113.67,223.35,64.44,0.0,0.0,0.0,150.0,284.77,570.04,0.0,455.12,0.0,284.77,0.0,0.0,-65172.9
2025-12-07,U004,0.0,932.48,198.1,171.52,21.71,52.38,227.88,110.89,0.0,0.0,0.0,150.0,171.71,338.77,0.0,422.0,0.0,21.71,0.0,0.0,-66105.38
2025-12-08,U004,0.0,1148.72,29.02,147.77,323.64,221.75,249.91,12.37,0.0,0.0,0.0,164.26,721.32,12.37,250.77,164.26,0.0,147.77,0.0,250.77,-67254.1
2025-12-09,U004,0.0,1493.07,215.39,391.95,405.61,180.1,149.03,74.57,0.0,0.0,0.0,76.42,697.42,0.0,329.13,466.52,0.0,405.61,180.1,149.03,-68747.17
2025-12-10,U004,0.0,918.12,241.57,325.2,43.67,0.0,237.09,8.33,0.0,0.0,0.0,62.26,0.0,303.83,368.87,245.42,0.0,0.0,0.0,368.87,-69665.29
2025-12-11,U004,0.0,896.98,137.89,0.0,133.84,118.67,235.38,152.12,0.0,0.0,0.0,119.08,0.0,375.64,369.22,152.12,0.0,0.0,0.0,369.22,-70562.27
2025-12-12,U004,0.0,1212.21,284.62,263.17,170.66,132.3,207.39,98.42,0.0,0.0,0.0,55.65,361.59,455.28,339.69,55.65,0.0,98.42,207.39,132.3,-71774.48
2025-12-13,U004,0.0,1277.19,344.08,136.33,185.9,99.94,151.69,97.69,0.0,0.0,0.0,261.56,385.71,99.94,529.98,261.56,0.0,249.38,0.0,529.98,-73051.67
2025-12-14,U004,0.0,801.85,363.76,1.25,147.9,0.0,209.53,79.41,0.0,0.0,0.0,0.0,721.19,79.41,1.25,0.0,0.0,0.0,0.0,1.25,-73853.52
2025-12-15,U004,0.0,773.6,200.55,30.14,224.95,98.11,157.78,59.52,0.0,0.0,0.0,2.55,200.55,284.47,190.47,98.11,0.0,200.55,2.55,187.92,-74627.12
2025-12-16,U004,0.0,1222.98,379.67,0.0,206.85,71.75,261.57,13.05,0.0,0.0,0.0,290.09,599.57,0.0,290.09,333.32,0.0,599.57,0.0,290.09,-75850.1
2025-12-17,U004,0.0,1293.7,412.74,106.58,86.67,169.87,318.49,35.96,0.0,0.0,0.0,163.39,481.88,276.45,448.7,86.67,0.0,481.88,448.7,0.0,-77143.8
2025-12-18,U004,0.0,1319.97,298.27,317.3,255.8,165.3,43.67,0.0,0.0,0.0,0.0,239.63,360.97,255.8,0.0,703.2,0.0,43.67,0.0,0.0,-78463.77
2025-12-19,U004,0.0,1172.67,184.38,301.45,175.8,54.16,344.39,63.36,0.0,0.0,0.0,49.13,63.36,477.25,393.52,238.54,0.0,0.0,0.0,393.52,-79636.44
2025-12-20,U004,0.0,1350.17,267.88,242.91,121.58,177.06,319.63,36.38,0.0,0.0,0.0,184.73,0.0,861.18,184.73,304.26,0.0,0.0,0.0,184.73,-80986.61
2025-12-21,U004,0.0,1177.99,341.13,108.32,137.43,78.92,101.83,110.36,0.0,0.0,0.0,300.0,510.15,78.92,588.92,0.0,0.0,108.32,0.0,588.92,-82164.6
2025-12-22,U004,0.0,758.53,0.0,0.0,285.43,0.0,279.1,102.17,0.0,0.0,0.0,91.83,279.1,102.17,377.26,0.0,0.0,279.1,0.0,377.26,-82923.13
2025-12-23,U004,0.0,937.69,209.97,218.65,0.0,176.56,193.15,61.67,0.0,0.0,0.0,77.69,77.69,218.65,193.15,448.2,0.0,0.0,193.15,0.0,-83860.82
2025-12-24,U004,0.0,898.56,324.1,72.79,0.0,295.71,7.26,32.39,0.0,0.0,0.0,166.31,469.28,0.0,356.49,72.79,0.0,295.71,0.0,356.49,-84759.38
2025-12-25,U004,0.0,427.07,0.0,135.94,0.0,80.08,157.24,22.2,0.0,0.0,0.0,31.61,31.61,158.14,237.32,0.0,0.0,0.0,80.08,157.24,-85186.45
2025-12-26,U004,0.0,868.71,234.56,5.65,59.88,169.57,282.71,45.85,0.0,0.0,0.0,70.49,409.78,328.56,0.0,130.37,0.0,169.57,0.0,0.0,-86055.16
2025-12-27,U004,0.0,1138.91,227.29,90.14,210.14,0.0,246.37,64.97,0.0,0.0,0.0,300.0,300.0,628.77,210.14,0.0,0.0,300.0,210.14,0.0,-87194.07
2025-12-28,U004,0.0,1080.85,181.55,190.95,97.22,263.16,153.91,61.35,0.0,0.0,0.0,132.71,132.71,789.57,61.35,97.22,0.0,132.71,61.35,0.0,-88274.92
2025-12-29,U004,0.0,1619.98,381.2,0.0,122.53,153.99,350.94,247.22,0.0,0.0,0.0,364.1,350.94,0.0,992.52,276.52,0.0,350.94,0.0,992.52,-89894.9
2025-12-30,U004,0.0,987.0,267.9,302.09,55.12,148.29,123.38,67.04,0.0,0.0,0.0,23.18,67.04,78.3,425.47,416.19,0.0,67.04,0.0,425.47,-90881.9
2025-12-31,U004,0.0,1254.25,412.76,39.47,350.33,9.23,350.2,52.82,0.0,0.0,0.0,39.44,0.0,52.82,452.23,749.2,0.0,0.0,0.0,452.23,-92136.15
2026-01-01,U004,0.0,1368.04,510.63,0.0,133.7,116.12,495.3,75.95,0.0,0.0,0.0,36.34,1158.39,0.0,133.7,75.95,0.0,152.46,133.7,0.0,-93504.19
2026-01-02,U004,0.0,948.26,38.53,0.0,128.03,37.59,514.57,84.21,0.0,0.0,0.0,145.33,0.0,825.52,38.53,84.21,0.0,0.0,38.53,0.0,-94452.45
2026-01-03,U004,0.0,939.31,83.63,0.0,8.6,32.32,448.18,39.77,0.0,0.0,0.0,326.81,0.0,32.32,531.81,375.18,0.0,0.0,0.0,531.81,-95391.76
2026-01-04,U004,0.0,1267.16,142.0,479.68,113.23,0.0,278.15,92.32,0.0,0.0,0.0,161.78,278.15,142.0,92.32,754.69,0.0,0.0,92.32,0.0,-96658.92
2026-01-05,U004,15000.0,1090.41,0.0,176.74,155.61,64.03,332.83,97.06,0.0,0.0,0.0,264.14,176.74,361.2,64.03,488.44,0.0,0.0,0.0,64.03,-82749.33
2026-01-06,U004,0.0,1248.05,184.52,279.09,67.74,39.54,374.18,188.65,0.0,0.0,0.0,114.33,677.16,0.0,0.0,570.89,0.0,677.16,0.0,0.0,-83997.38
2026-01-07,U004,0.0,885.96,56.89,95.18,182.37,120.93,203.7,0.0,0.0,0.0,0.0,226.89,0.0,561.33,0.0,324.63,0.0,0.0,0.0,0.0,-84883.34
2026-01-08,U004,0.0,1056.5,171.31,328.22,248.74,46.15,74.84,55.0,0.0,0.0,0.0,132.24,0.0,233.39,651.8,171.31,0.0,0.0,0.0,651.8,-85939.84
2026-01-09,U004,0.0,1397.81,204.48,0.0,448.1,215.4,301.57,43.8,0.0,0.0,0.0,184.46,486.03,0.0,707.3,204.48,0.0,0.0,259.2,448.1,-87337.65
2026-01-10,U004,0.0,1364.01,212.87,0.0,271.08,100.72,386.14,127.71,0.0,0.0,0.0,265.49,127.71,100.72,212.87,922.71,0.0,127.71,0.0,212.87,-88701.66
2026-01-11,U004,0.0,1225.57,303.73,0.0,129.88,209.04,397.79,0.0,0.0,0.0,0.0,185.13,910.56,129.88,185.13,0.0,0.0,512.77,185.13,0.0,-89927.23
2026-01-12,U004,0.0,1112.07,423.91,179.24,79.0,0.0,117.92,203.18,0.0,0.0,0.0,108.82,502.91,117.92,288.06,203.18,0.0,502.91,179.24,108.82,-91039.3
2026-01-13,U004,0.0,821.82,223.03,105.31,105.69,247.27,138.73,0.0,0.0,0.0,0.0,1.79,105.31,247.27,330.51,138.73,0.0,105.31,0.0,330.51,-91861.12
2026-01-14,U004,0.0,948.44,163.26,0.0,273.47,0.0,291.52,87.37,0.0,0.0,0.0,132.82,163.26,220.19,0.0,564.99,0.0,163.26,0.0,0.0,-92809.56
2026-01-15,U004,0.0,1441.99,258.22,359.5,43.68,118.21,269.44,6.0,0.0,0.0,0.0,386.94,258.22,386.94,0.0,796.83,0.0,258.22,0.0,0.0,-94251.55
