txn_id,user_id,txn_datetime,direction,category,merchant,amount_inr,payment_method,payment_rail,payment_subtype,instrument_id,is_upi,is_gpay,is_credit_card,notes
T000207,U001,2025-09-22T13:10:00,debit,GROCERIES,Local store,239.31,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000208,U001,2025-09-22T12:55:00,debit,TRANSPORT,Metro card,83.4,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000209,U001,2025-09-22T19:40:00,debit,ENTERTAINMENT,Netflix,42.31,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000210,U001,2025-09-22T12:15:00,debit,HEALTHCARE,Clinic,25.1,upi,UPI,gpay,PI001,True,True,False,
T000211,U001,2025-09-22T15:45:00,debit,MISC,UPI transfer,372.74,card,CARD,credit_card,PI004,False,False,True,
T000212,U001,2025-09-23T23:45:00,debit,FOOD_DELIVERY,Zomato,151.91,card,CARD,credit_card,PI004,False,False,True,Food order
T000213,U001,2025-09-23T13:05:00,debit,ECOMMERCE,Flipkart,512.41,card,CARD,debit_card,PI005,False,False,False,Online shopping
T000214,U001,2025-09-23T16:10:00,debit,GROCERIES,Local store,235.35,card,CARD,credit_card,PI004,False,False,True,
T000215,U001,2025-09-23T15:20:00,debit,TRANSPORT,Ola,220.38,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000216,U001,2025-09-23T17:05:00,debit,ENTERTAINMENT,Movies,55.32,upi,UPI,gpay,PI001,True,True,False,
T000217,U001,2025-09-23T15:05:00,debit,HEALTHCARE,Lab test,2.25,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000218,U001,2025-09-23T21:10:00,debit,MISC,Bar,180.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000219,U001,2025-09-24T23:25:00,debit,FOOD_DELIVERY,Swiggy,491.36,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000220,U001,2025-09-24T19:30:00,debit,ECOMMERCE,Amazon,229.83,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000221,U001,2025-09-24T18:00:00,debit,GROCERIES,DMart,56.79,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000222,U001,2025-09-24T11:00:00,debit,TRANSPORT,Uber,132.48,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000223,U001,2025-09-24T20:00:00,debit,ENTERTAINMENT,Movies,151.99,upi,UPI,gpay,PI001,True,True,False,
T000224,U001,2025-09-24T10:45:00,debit,HEALTHCARE,Pharmacy,33.38,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000225,U001,2025-09-24T14:00:00,debit,MISC,UPI transfer,530.35,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000226,U001,2025-09-25T22:35:00,debit,FOOD_DELIVERY,Zomato,11.03,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000227,U001,2025-09-25T19:15:00,debit,ECOMMERCE,Flipkart,110.34,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000228,U001,2025-09-25T18:55:00,debit,GROCERIES,DMart,149.06,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000229,U001,2025-09-25T11:30:00,debit,TRANSPORT,Ola,148.2,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000230,U001,2025-09-25T17:35:00,debit,ENTERTAINMENT,Netflix,69.74,card,CARD,debit_card,PI005,False,False,False,
T000231,U001,2025-09-25T15:25:00,debit,HEALTHCARE,Lab test,92.48,card,CARD,debit_card,PI005,False,False,False,
T000232,U001,2025-09-25T18:45:00,debit,MISC,UPI transfer,161.35,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000233,U001,2025-09-26T22:20:00,debit,FOOD_DELIVERY,Zomato,236.7,upi,UPI,phonepe,PI002,True,False,False,Food order
T000234,U001,2025-09-26T15:00:00,debit,ECOMMERCE,Amazon,61.99,card,CARD,debit_card,PI005,False,False,False,Online shopping
T000235,U001,2025-09-26T14:50:00,debit,GROCERIES,Local store,462.11,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000236,U001,2025-09-26T12:55:00,debit,TRANSPORT,Uber,87.78,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000237,U001,2025-09-26T19:35:00,debit,ENTERTAINMENT,Netflix,23.43,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000238,U001,2025-09-26T11:55:00,debit,HEALTHCARE,Clinic,30.29,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000239,U001,2025-09-26T18:55:00,debit,MISC,Bar,494.66,card,CARD,credit_card,PI004,False,False,True,
T000240,U001,2025-09-27T21:50:00,debit,FOOD_DELIVERY,Swiggy,327.6,card,CARD,credit_card,PI004,False,False,True,Food order
T000241,U001,2025-09-27T18:45:00,debit,ECOMMERCE,Flipkart,1931.92,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000242,U001,2025-09-27T19:10:00,debit,GROCERIES,DMart,383.15,card,CARD,debit_card,PI005,False,False,False,
T000243,U001,2025-09-27T21:50:00,debit,TRANSPORT,Auto,205.31,upi,UPI,bank_upi,PI003,True,False,False,
T000244,U001,2025-09-27T22:05:00,debit,ENTERTAINMENT,Cafe,196.75,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000245,U001,2025-09-27T14:55:00,debit,HEALTHCARE,Clinic,128.71,card,CARD,credit_card,PI004,False,False,True,
T000246,U001,2025-09-27T12:10:00,debit,MISC,Wallet,684.0,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000247,U001,2025-09-28T20:30:00,debit,FOOD_DELIVERY,Zomato,244.47,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000248,U001,2025-09-28T10:05:00,debit,ECOMMERCE,Myntra,93.16,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000249,U001,2025-09-28T18:10:00,debit,GROCERIES,DMart,173.51,upi,UPI,bank_upi,PI003,True,False,False,
T000250,U001,2025-09-28T21:35:00,debit,TRANSPORT,Auto,262.57,card,CARD,debit_card,PI005,False,False,False,
T000251,U001,2025-09-28T17:35:00,debit,ENTERTAINMENT,Cafe,79.45,card,CARD,debit_card,PI005,False,False,False,
T000252,U001,2025-09-28T17:25:00,debit,HEALTHCARE,Lab test,72.04,upi,UPI,phonepe,PI002,True,False,False,
T000253,U001,2025-09-28T19:15:00,debit,MISC,Cigarettes,612.0,upi,UPI,gpay,PI001,True,True,False,
T000254,U001,2025-09-29T22:15:00,debit,FOOD_DELIVERY,Zomato,483.02,upi,UPI,gpay,PI001,True,True,False,Food order
T000255,U001,2025-09-29T22:15:00,debit,ECOMMERCE,Flipkart,117.89,wallet,WALLET,amazon_pay,PI035,False,False,False,Online shopping
T000256,U001,2025-09-29T19:55:00,debit,GROCERIES,Local store,326.85,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000257,U001,2025-09-29T13:45:00,debit,TRANSPORT,Ola,124.78,card,CARD,credit_card,PI004,False,False,True,
T000258,U001,2025-09-29T18:35:00,debit,ENTERTAINMENT,Movies,13.78,card,CARD,credit_card,PI004,False,False,True,
T000259,U001,2025-09-29T11:10:00,debit,HEALTHCARE,Lab test,31.85,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000260,U001,2025-09-29T15:05:00,debit,MISC,Bar,245.45,card,CARD,credit_card,PI004,False,False,True,
T000261,U001,2025-09-30T11:00:00,credit,INCOME,Salary,45000.0,bank_transfer,BANK_TRANSFER,imps,PI008,False,False,False,
T000262,U001,2025-09-30T23:00:00,debit,FOOD_DELIVERY,Swiggy,575.98,card,CARD,credit_card,PI004,False,False,True,Food order
T000263,U001,2025-09-30T15:00:00,debit,ECOMMERCE,Amazon,11.46,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000264,U001,2025-09-30T17:05:00,debit,GROCERIES,Local store,284.07,card,CARD,debit_card,PI005,False,False,False,
T000265,U001,2025-09-30T11:15:00,debit,TRANSPORT,Auto,236.17,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000266,U001,2025-09-30T18:20:00,debit,ENTERTAINMENT,Cafe,132.35,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000267,U001,2025-09-30T18:30:00,debit,MISC,Cigarettes,432.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000268,U001,2025-10-01T20:30:00,debit,FOOD_DELIVERY,Zomato,407.31,card,CARD,debit_card,PI005,False,False,False,Food order
T000269,U001,2025-10-01T11:00:00,debit,GROCERIES,BigBasket,289.5,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000270,U001,2025-10-01T18:30:00,debit,TRANSPORT,Metro card,235.16,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000271,U001,2025-10-01T22:15:00,debit,ENTERTAINMENT,Movies,101.54,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000272,U001,2025-10-01T15:55:00,debit,MISC,UPI transfer,712.86,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000273,U001,2025-10-02T22:40:00,debit,FOOD_DELIVERY,Swiggy,331.16,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000274,U001,2025-10-02T11:40:00,debit,ECOMMERCE,Myntra,230.42,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000275,U001,2025-10-02T11:00:00,debit,GROCERIES,DMart,183.38,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000276,U001,2025-10-02T18:15:00,debit,TRANSPORT,Ola,121.24,upi,UPI,phonepe,PI002,True,False,False,
T000277,U001,2025-10-02T17:40:00,debit,ENTERTAINMENT,YouTube Premium,237.02,upi,UPI,bank_upi,PI003,True,False,False,
T000278,U001,2025-10-02T16:25:00,debit,HEALTHCARE,Lab test,39.7,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000279,U001,2025-10-02T13:55:00,debit,MISC,Cigarettes,294.54,upi,UPI,phonepe,PI002,True,False,False,
T000280,U001,2025-10-03T22:15:00,debit,FOOD_DELIVERY,Swiggy,551.16,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000281,U001,2025-10-03T17:00:00,debit,ECOMMERCE,Amazon,217.15,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000282,U001,2025-10-03T17:00:00,debit,GROCERIES,DMart,214.1,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000283,U001,2025-10-03T19:55:00,debit,TRANSPORT,Auto,133.18,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000284,U001,2025-10-03T21:10:00,debit,ENTERTAINMENT,YouTube Premium,84.58,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000285,U001,2025-10-03T14:25:00,debit,HEALTHCARE,Pharmacy,90.29,card,CARD,credit_card,PI004,False,False,True,
T000286,U001,2025-10-03T15:35:00,debit,MISC,Cigarettes,443.42,upi,UPI,gpay,PI001,True,True,False,
T000287,U001,2025-10-04T19:30:00,debit,FOOD_DELIVERY,Swiggy,697.5,card,CARD,credit_card,PI004,False,False,True,Food order
T000288,U001,2025-10-04T20:30:00,debit,ECOMMERCE,Myntra,891.73,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000289,U001,2025-10-04T13:30:00,debit,GROCERIES,BigBasket,306.61,card,CARD,credit_card,PI004,False,False,True,
T000290,U001,2025-10-04T19:05:00,debit,TRANSPORT,Uber,306.42,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000291,U001,2025-10-04T20:30:00,debit,ENTERTAINMENT,Netflix,111.14,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000292,U001,2025-10-04T17:05:00,debit,HEALTHCARE,Clinic,40.19,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000293,U001,2025-10-04T22:40:00,debit,MISC,UPI transfer,594.01,upi,UPI,bank_upi,PI003,True,False,False,
T000294,U001,2025-10-05T22:10:00,debit,FOOD_DELIVERY,Swiggy,560.05,upi,UPI,phonepe,PI002,True,False,False,Food order
T000295,U001,2025-10-05T12:05:00,debit,ECOMMERCE,Amazon,8.54,card,CARD,debit_card,PI005,False,False,False,Online shopping
T000296,U001,2025-10-05T10:30:00,debit,GROCERIES,Local store,71.46,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000297,U001,2025-10-05T12:50:00,debit,TRANSPORT,Ola,219.2,upi,UPI,gpay,PI001,True,True,False,
T000298,U001,2025-10-05T18:30:00,debit,ENTERTAINMENT,Netflix,253.32,upi,UPI,phonepe,PI002,True,False,False,
T000299,U001,2025-10-05T17:25:00,debit,HEALTHCARE,Lab test,85.12,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000300,U001,2025-10-05T09:45:00,debit,RENT_OR_HOME,Rent transfer,12000.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,Scheduled payment
T000301,U001,2025-10-05T10:00:00,debit,MISC,UPI transfer,889.64,card,CARD,credit_card,PI004,False,False,True,
T000302,U001,2025-10-06T22:00:00,debit,FOOD_DELIVERY,Swiggy,608.65,upi,UPI,phonepe,PI002,True,False,False,Food order
T000303,U001,2025-10-06T12:00:00,debit,GROCERIES,DMart,330.57,upi,UPI,gpay,PI001,True,True,False,
T000304,U001,2025-10-06T10:40:00,debit,TRANSPORT,Auto,196.21,upi,UPI,gpay,PI001,True,True,False,
T000305,U001,2025-10-06T19:25:00,debit,ENTERTAINMENT,Movies,49.68,card,CARD,credit_card,PI004,False,False,True,
T000306,U001,2025-10-06T15:55:00,debit,MISC,Cigarettes,800.26,card,CARD,credit_card,PI004,False,False,True,
T000307,U001,2025-10-07T21:30:00,debit,FOOD_DELIVERY,Swiggy,462.38,upi,UPI,bank_upi,PI003,True,False,False,Food order
T000308,U001,2025-10-07T13:20:00,debit,GROCERIES,BigBasket,96.91,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000309,U001,2025-10-07T18:05:00,debit,TRANSPORT,Ola,136.0,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000310,U001,2025-10-07T19:20:00,debit,ENTERTAINMENT,Netflix,47.55,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000311,U001,2025-10-07T17:45:00,debit,HEALTHCARE,Lab test,20.58,upi,UPI,gpay,PI001,True,True,False,
T000312,U001,2025-10-07T16:30:00,debit,MISC,Wallet,380.68,upi,UPI,gpay,PI001,True,True,False,
T000313,U001,2025-10-08T22:40:00,debit,FOOD_DELIVERY,Swiggy,321.37,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000314,U001,2025-10-08T22:25:00,debit,ECOMMERCE,Myntra,224.75,upi,UPI,bank_upi,PI003,True,False,False,Online shopping
T000315,U001,2025-10-08T13:30:00,debit,GROCERIES,DMart,220.12,card,CARD,credit_card,PI004,False,False,True,
T000316,U001,2025-10-08T17:05:00,debit,TRANSPORT,Metro card,166.27,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000317,U001,2025-10-08T20:30:00,debit,ENTERTAINMENT,Movies,88.37,upi,UPI,bank_upi,PI003,True,False,False,
T000318,U001,2025-10-08T17:40:00,debit,HEALTHCARE,Pharmacy,109.52,card,CARD,debit_card,PI005,False,False,False,
T000319,U001,2025-10-08T15:10:00,debit,MISC,Wallet,1018.65,upi,UPI,bank_upi,PI003,True,False,False,
T000320,U001,2025-10-09T20:10:00,debit,FOOD_DELIVERY,Zomato,391.75,card,CARD,credit_card,PI004,False,False,True,Food order
T000321,U001,2025-10-09T11:50:00,debit,GROCERIES,Local store,147.83,card,CARD,credit_card,PI004,False,False,True,
T000322,U001,2025-10-09T19:10:00,debit,TRANSPORT,Metro card,216.33,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000323,U001,2025-10-09T14:35:00,debit,HEALTHCARE,Lab test,40.48,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000324,U001,2025-10-09T17:20:00,debit,MISC,Wallet,635.38,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000325,U001,2025-10-10T21:55:00,debit,FOOD_DELIVERY,Swiggy,333.62,upi,UPI,gpay,PI001,True,True,False,Food order
T000326,U001,2025-10-10T12:20:00,debit,FOOD_DELIVERY,Zomato,441.16,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000327,U001,2025-10-10T22:55:00,debit,ECOMMERCE,Flipkart,226.67,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000328,U001,2025-10-10T15:50:00,debit,GROCERIES,Local store,172.03,card,CARD,credit_card,PI004,False,False,True,
T000329,U001,2025-10-10T08:05:00,debit,TRANSPORT,Ola,174.75,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000330,U001,2025-10-10T21:05:00,debit,ENTERTAINMENT,Netflix,78.27,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000331,U001,2025-10-10T14:00:00,debit,HEALTHCARE,Pharmacy,35.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000332,U001,2025-10-10T14:50:00,debit,MISC,UPI transfer,612.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000333,U001,2025-10-11T19:25:00,debit,FOOD_DELIVERY,Swiggy,887.83,upi,UPI,phonepe,PI002,True,False,False,Food order
T000334,U001,2025-10-11T17:05:00,debit,ECOMMERCE,Flipkart,1017.71,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000335,U001,2025-10-11T20:20:00,debit,ECOMMERCE,Flipkart,1089.5,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000336,U001,2025-10-11T09:05:00,debit,TRANSPORT,Auto,159.0,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000337,U001,2025-10-11T18:55:00,debit,ENTERTAINMENT,YouTube Premium,72.73,card,CARD,debit_card,PI005,False,False,False,
T000338,U001,2025-10-11T12:15:00,debit,MISC,Bar,1197.37,card,CARD,credit_card,PI004,False,False,True,
T000339,U001,2025-10-12T20:55:00,debit,FOOD_DELIVERY,Zomato,612.21,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000340,U001,2025-10-12T17:20:00,debit,ECOMMERCE,Flipkart,41.74,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000341,U001,2025-10-12T10:00:00,debit,GROCERIES,Local store,387.1,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000342,U001,2025-10-12T14:50:00,debit,TRANSPORT,Ola,113.27,card,CARD,debit_card,PI005,False,False,False,
T000343,U001,2025-10-12T21:20:00,debit,ENTERTAINMENT,Movies,115.12,card,CARD,debit_card,PI005,False,False,False,
T000344,U001,2025-10-12T19:00:00,debit,MISC,UPI transfer,756.0,card,CARD,debit_card,PI005,False,False,False,
T000345,U001,2025-10-13T19:45:00,debit,FOOD_DELIVERY,Zomato,600.58,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000346,U001,2025-10-13T14:10:00,debit,GROCERIES,BigBasket,393.53,upi,UPI,gpay,PI001,True,True,False,
T000347,U001,2025-10-13T14:55:00,debit,TRANSPORT,Ola,174.2,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000348,U001,2025-10-13T18:15:00,debit,ENTERTAINMENT,Netflix,50.08,upi,UPI,gpay,PI001,True,True,False,
T000349,U001,2025-10-13T17:35:00,debit,HEALTHCARE,Pharmacy,43.6,upi,UPI,bank_upi,PI003,True,False,False,
T000350,U001,2025-10-13T14:15:00,debit,MISC,Bar,749.59,card,CARD,debit_card,PI005,False,False,False,
T000351,U001,2025-10-14T20:50:00,debit,FOOD_DELIVERY,Swiggy,780.11,upi,UPI,bank_upi,PI003,True,False,False,Food order
T000352,U001,2025-10-14T10:30:00,debit,GROCERIES,BigBasket,60.44,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000353,U001,2025-10-14T15:15:00,debit,TRANSPORT,Ola,210.32,upi,UPI,gpay,PI001,True,True,False,
T000354,U001,2025-10-14T19:20:00,debit,ENTERTAINMENT,Movies,260.68,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000355,U001,2025-10-14T21:10:00,debit,MISC,Cigarettes,873.56,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000356,U001,2025-10-15T20:30:00,debit,FOOD_DELIVERY,Zomato,541.55,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000357,U001,2025-10-15T16:35:00,debit,ECOMMERCE,Myntra,46.66,wallet,WALLET,amazon_pay,PI035,False,False,False,Online shopping
T000358,U001,2025-10-15T09:10:00,debit,GROCERIES,BigBasket,290.44,card,CARD,credit_card,PI004,False,False,True,
T000359,U001,2025-10-15T13:35:00,debit,TRANSPORT,Uber,181.2,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000360,U001,2025-10-15T21:30:00,debit,ENTERTAINMENT,Movies,198.37,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000361,U001,2025-10-15T14:45:00,debit,HEALTHCARE,Lab test,66.54,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000362,U001,2025-10-15T13:50:00,debit,MISC,Wallet,610.17,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000363,U001,2025-10-16T21:35:00,debit,FOOD_DELIVERY,Zomato,532.34,card,CARD,debit_card,PI005,False,False,False,Food order
T000364,U001,2025-10-16T20:10:00,debit,ECOMMERCE,Flipkart,182.01,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000365,U001,2025-10-16T12:00:00,debit,GROCERIES,Local store,303.0,upi,UPI,bank_upi,PI003,True,False,False,
T000366,U001,2025-10-16T08:30:00,debit,TRANSPORT,Ola,159.19,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000367,U001,2025-10-16T17:50:00,debit,ENTERTAINMENT,Netflix,156.52,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000368,U001,2025-10-16T14:55:00,debit,HEALTHCARE,Lab test,57.48,upi,UPI,gpay,PI001,True,True,False,
T000369,U001,2025-10-16T15:00:00,debit,MISC,Cigarettes,879.62,card,CARD,credit_card,PI004,False,False,True,
T000370,U001,2025-10-17T21:10:00,debit,FOOD_DELIVERY,Zomato,633.35,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000371,U001,2025-10-17T21:55:00,debit,ECOMMERCE,Amazon,455.18,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000372,U001,2025-10-17T13:30:00,debit,GROCERIES,DMart,400.26,card,CARD,credit_card,PI004,False,False,True,
T000373,U001,2025-10-17T19:35:00,debit,TRANSPORT,Uber,193.11,card,CARD,credit_card,PI004,False,False,True,
T000374,U001,2025-10-17T13:40:00,debit,HEALTHCARE,Lab test,133.43,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000375,U001,2025-10-17T18:40:00,debit,MISC,Cigarettes,840.03,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000376,U001,2025-10-18T21:15:00,debit,FOOD_DELIVERY,Swiggy,452.67,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000377,U001,2025-10-18T13:10:00,debit,ECOMMERCE,Flipkart,111.09,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000378,U001,2025-10-18T18:30:00,debit,GROCERIES,Local store,248.04,card,CARD,credit_card,PI004,False,False,True,
T000379,U001,2025-10-18T14:00:00,debit,TRANSPORT,Auto,213.65,upi,UPI,gpay,PI001,True,True,False,
T000380,U001,2025-10-18T17:45:00,debit,ENTERTAINMENT,Movies,144.23,upi,UPI,gpay,PI001,True,True,False,
T000381,U001,2025-10-18T14:00:00,debit,HEALTHCARE,Clinic,10.99,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000382,U001,2025-10-18T11:00:00,debit,MISC,UPI transfer,1155.72,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000383,U001,2025-10-19T23:35:00,debit,FOOD_DELIVERY,Zomato,849.39,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000384,U001,2025-10-19T20:45:00,debit,ECOMMERCE,Myntra,99.45,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000385,U001,2025-10-19T09:45:00,debit,GROCERIES,Local store,185.39,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000386,U001,2025-10-19T14:00:00,debit,TRANSPORT,Auto,205.74,upi,UPI,phonepe,PI002,True,False,False,
T000387,U001,2025-10-19T22:20:00,debit,ENTERTAINMENT,Cafe,86.38,upi,UPI,gpay,PI001,True,True,False,
